	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	項目	重組	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日
1590	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	165	 	 	3/4 IN x 165 MM LG	5.54	SET	G201017	安裝	10.0		24.0	24.0	-	G201017_-	0.0	0	0	0	0	0	0	0
1591	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	165	 	 	3/4 IN x 165 MM LG	5.54	SET	G201017	安裝					A	G201017_A	0.0	0	0	0	0	0	0	0
1592	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	165	 	 	3/4 IN x 165 MM LG	5.54	SET	G201017	安裝					B	G201017_B	4.0	4	-4	0	0	0	0	0
1593	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	165	 	 	3/4 IN x 165 MM LG	5.54	SET	G201017	安裝					D	G201017_D	20.0	20	-20	0	0	0	0	0
1594	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	165	 	 	3/4 IN x 165 MM LG	5.54	SET	G201017	安裝					E	G201017_E	0.0	0	0	0	0	0	0	0
1595	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	135	 	 	3/4 IN x 135 MM LG	5.54	SET	G201011	安裝	38.0		8.0	8.0	-	G201011_-	0.0	0	0	0	0	0	0	0
1596	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	135	 	 	3/4 IN x 135 MM LG	5.54	SET	G201011	安裝					A	G201011_A	0.0	0	0	0	0	0	0	0
1597	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	135	 	 	3/4 IN x 135 MM LG	5.54	SET	G201011	安裝					B	G201011_B	8.0	8	-8	0	0	0	0	0
1598	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	135	 	 	3/4 IN x 135 MM LG	5.54	SET	G201011	安裝					D	G201011_D	0.0	0	0	0	0	0	0	0
1599	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.75	135	 	 	3/4 IN x 135 MM LG	5.54	SET	G201011	安裝					E	G201011_E	0.0	0	0	0	0	0	0	0
1600	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	90	 	 	5/8 IN x 90 MM LG	5.54	SET	G201001	安裝	38.0		16.0	16.0	-	G201001_-	0.0	0	0	0	0	0	0	0
1601	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	90	 	 	5/8 IN x 90 MM LG	5.54	SET	G201001	安裝					A	G201001_A	0.0	0	0	0	0	0	0	0
1602	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	90	 	 	5/8 IN x 90 MM LG	5.54	SET	G201001	安裝					B	G201001_B	16.0	16	-16	0	0	0	0	0
1603	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	90	 	 	5/8 IN x 90 MM LG	5.54	SET	G201001	安裝					D	G201001_D	0.0	0	0	0	0	0	0	0
1604	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	90	 	 	5/8 IN x 90 MM LG	5.54	SET	G201001	安裝					E	G201001_E	0.0	0	0	0	0	0	0	0
1605	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	85	 	 	5/8 IN x 85 MM LG	5.54	SET	G201000	安裝	29.0		8.0	8.0	-	G201000_-	0.0	0	0	0	0	0	0	0
1606	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	85	 	 	5/8 IN x 85 MM LG	5.54	SET	G201000	安裝					A	G201000_A	0.0	0	0	0	0	0	0	0
1607	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	85	 	 	5/8 IN x 85 MM LG	5.54	SET	G201000	安裝					B	G201000_B	8.0	8	-8	0	0	0	0	0
1608	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	85	 	 	5/8 IN x 85 MM LG	5.54	SET	G201000	安裝					D	G201000_D	0.0	0	0	0	0	0	0	0
1609	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	85	 	 	5/8 IN x 85 MM LG	5.54	SET	G201000	安裝					E	G201000_E	0.0	0	0	0	0	0	0	0
1610	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	80	 	 	5/8 IN x 80 MM LG	5.54	SET	G200999	安裝	106.0		32.0	32.0	-	G200999_-	0.0	0	0	0	0	0	0	0
1611	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	80	 	 	5/8 IN x 80 MM LG	5.54	SET	G200999	安裝					A	G200999_A	0.0	0	0	0	0	0	0	0
1612	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	80	 	 	5/8 IN x 80 MM LG	5.54	SET	G200999	安裝					B	G200999_B	32.0	32	-32	0	0	0	0	0
1613	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	80	 	 	5/8 IN x 80 MM LG	5.54	SET	G200999	安裝					D	G200999_D	0.0	0	0	0	0	0	0	0
1614	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	80	 	 	5/8 IN x 80 MM LG	5.54	SET	G200999	安裝					E	G200999_E	0.0	0	0	0	0	0	0	0
1615	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	95	 	 	5/8 IN x 95 MM LG	5.54	SET	G201002	安裝	221.0		12.0	12.0	-	G201002_-	0.0	0	0	0	0	0	0	0
1616	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	95	 	 	5/8 IN x 95 MM LG	5.54	SET	G201002	安裝					A	G201002_A	0.0	0	0	0	0	0	0	0
1617	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	95	 	 	5/8 IN x 95 MM LG	5.54	SET	G201002	安裝					B	G201002_B	12.0	12	-12	0	0	0	0	0
1618	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	95	 	 	5/8 IN x 95 MM LG	5.54	SET	G201002	安裝					D	G201002_D	0.0	0	0	0	0	0	0	0
1619	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	95	 	 	5/8 IN x 95 MM LG	5.54	SET	G201002	安裝					E	G201002_E	0.0	0	0	0	0	0	0	0
1620	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	150	 	 	5/8 IN x 150 MM LG	5.54	SET	G200938	安裝	19.0		8.0	8.0	-	G200938_-	0.0	0	0	0	0	0	0	0
1621	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	150	 	 	5/8 IN x 150 MM LG	5.54	SET	G200938	安裝					A	G200938_A	0.0	0	0	0	0	0	0	0
1622	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	150	 	 	5/8 IN x 150 MM LG	5.54	SET	G200938	安裝					B	G200938_B	8.0	8	-8	0	0	0	0	0
1623	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	150	 	 	5/8 IN x 150 MM LG	5.54	SET	G200938	安裝					D	G200938_D	0.0	0	0	0	0	0	0	0
1624	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.625	150	 	 	5/8 IN x 150 MM LG	5.54	SET	G200938	安裝					E	G200938_E	0.0	0	0	0	0	0	0	0
1625	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	80	 	 	1/2 IN x 80 MM LG	5.54	SET	G200923	安裝	38.0		28.0	28.0	-	G200923_-	0.0	0	0	0	0	0	0	0
1626	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	80	 	 	1/2 IN x 80 MM LG	5.54	SET	G200923	安裝					A	G200923_A	0.0	0	0	0	0	0	0	0
1627	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	80	 	 	1/2 IN x 80 MM LG	5.54	SET	G200923	安裝					B	G200923_B	28.0	28	-28	0	0	0	0	0
1628	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	80	 	 	1/2 IN x 80 MM LG	5.54	SET	G200923	安裝					D	G200923_D	0.0	0	0	0	0	0	0	0
1629	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	80	 	 	1/2 IN x 80 MM LG	5.54	SET	G200923	安裝					E	G200923_E	0.0	0	0	0	0	0	0	0
1630	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	70	 	 	1/2 IN x 70 MM LG	5.54	SET	G200921	安裝	38.0		28.0	28.0	-	G200921_-	0.0	0	0	0	0	0	0	0
1631	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	70	 	 	1/2 IN x 70 MM LG	5.54	SET	G200921	安裝					A	G200921_A	0.0	0	0	0	0	0	0	0
1632	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	70	 	 	1/2 IN x 70 MM LG	5.54	SET	G200921	安裝					B	G200921_B	28.0	28	-28	0	0	0	0	0
1633	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	70	 	 	1/2 IN x 70 MM LG	5.54	SET	G200921	安裝					D	G200921_D	0.0	0	0	0	0	0	0	0
1634	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	70	 	 	1/2 IN x 70 MM LG	5.54	SET	G200921	安裝					E	G200921_E	0.0	0	0	0	0	0	0	0
1635	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	75	 	 	1/2 IN x 75 MM LG	5.54	SET	G200922	安裝	24.0		16.0	16.0	-	G200922_-	0.0	0	0	0	0	0	0	0
1636	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	75	 	 	1/2 IN x 75 MM LG	5.54	SET	G200922	安裝					A	G200922_A	0.0	0	0	0	0	0	0	0
1637	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	75	 	 	1/2 IN x 75 MM LG	5.54	SET	G200922	安裝					B	G200922_B	16.0	16	-16	0	0	0	0	0
1638	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	75	 	 	1/2 IN x 75 MM LG	5.54	SET	G200922	安裝					D	G200922_D	0.0	0	0	0	0	0	0	0
1639	碳鋼	481	STUD BOLT UNC AS A193-B7M/ A194-2HM W/ 2 HVY HEX NUTS  ASME  NACE	0.5	75	 	 	1/2 IN x 75 MM LG	5.54	SET	G200922	安裝					E	G200922_E	0.0	0	0	0	0	0	0	0
1640	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	2	 	 	 	"2"""	5.54	PC	V35901	安裝	2.0		1.0	1.0	-	V35901_-	0.0	0	0	0	0	0	0	0
1641	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	2	 	 	 	"2"""	5.54	PC	V35901	安裝					A	V35901_A	0.0	0	0	0	0	0	0	0
1642	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	2	 	 	 	"2"""	5.54	PC	V35901	安裝					B	V35901_B	0.0	0	0	0	0	0	0	0
1643	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	2	 	 	 	"2"""	5.54	PC	V35901	安裝					D	V35901_D	1.0	1	-1	0	0	0	0	0
1644	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	2	 	 	 	"2"""	5.54	PC	V35901	安裝					E	V35901_E	0.0	0	0	0	0	0	0	0
1645	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	1.5	 	 	 	"1-1/2"""	5.54	PC	V08557	安裝	4.0		4.0	4.0	-	V08557_-	0.0	0	0	0	0	0	0	0
1646	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	1.5	 	 	 	"1-1/2"""	5.54	PC	V08557	安裝					A	V08557_A	4.0	4	-4	0	0	0	0	0
1647	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	1.5	 	 	 	"1-1/2"""	5.54	PC	V08557	安裝					B	V08557_B	0.0	0	0	0	0	0	0	0
1648	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	1.5	 	 	 	"1-1/2"""	5.54	PC	V08557	安裝					D	V08557_D	0.0	0	0	0	0	0	0	0
1649	碳鋼	610	GATE VALVE CL150 RF CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API ASME   	1.5	 	 	 	"1-1/2"""	5.54	PC	V08557	安裝					E	V08557_E	0.0	0	0	0	0	0	0	0
1650	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	8	 	 	 	"8"""	5.54	PC	V05269	安裝	3.0		2.0	2.0	-	V05269_-	0.0	0	0	0	0	0	0	0
1651	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	8	 	 	 	"8"""	5.54	PC	V05269	安裝					A	V05269_A	2.0	2	-2	0	0	0	0	0
1652	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	8	 	 	 	"8"""	5.54	PC	V05269	安裝					B	V05269_B	0.0	0	0	0	0	0	0	0
1653	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	8	 	 	 	"8"""	5.54	PC	V05269	安裝					D	V05269_D	0.0	0	0	0	0	0	0	0
1654	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	8	 	 	 	"8"""	5.54	PC	V05269	安裝					E	V05269_E	0.0	0	0	0	0	0	0	0
1655	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	4	 	 	 	"4"""	5.54	PC	V05266	安裝	4.0		2.0	2.0	-	V05266_-	0.0	0	0	0	0	0	0	0
1656	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	4	 	 	 	"4"""	5.54	PC	V05266	安裝					A	V05266_A	0.0	0	0	0	0	0	0	0
1657	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	4	 	 	 	"4"""	5.54	PC	V05266	安裝					B	V05266_B	0.0	0	0	0	0	0	0	0
1658	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	4	 	 	 	"4"""	5.54	PC	V05266	安裝					D	V05266_D	2.0	2	-2	0	0	0	0	0
1659	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	4	 	 	 	"4"""	5.54	PC	V05266	安裝					E	V05266_E	0.0	0	0	0	0	0	0	0
1660	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""	5.54	PC	V05265	安裝	3.0		2.0	2.0	-	V05265_-	0.0	0	0	0	0	0	0	0
1661	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""	5.54	PC	V05265	安裝					A	V05265_A	0.0	0	0	0	0	0	0	0
1662	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""	5.54	PC	V05265	安裝					B	V05265_B	0.0	0	0	0	0	0	0	0
1663	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""	5.54	PC	V05265	安裝					D	V05265_D	2.0	2	-2	0	0	0	0	0
1664	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""	5.54	PC	V05265	安裝					E	V05265_E	0.0	0	0	0	0	0	0	0
1665	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""	5.54	PC	V22502	安裝	10.0		2.0	2.0	-	V22502_-	0.0	0	0	0	0	0	0	0
1666	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""	5.54	PC	V22502	安裝					A	V22502_A	0.0	0	0	0	0	0	0	0
1667	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""	5.54	PC	V22502	安裝					B	V22502_B	0.0	0	0	0	0	0	0	0
1668	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""	5.54	PC	V22502	安裝					D	V22502_D	2.0	2	-2	0	0	0	0	0
1669	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""	5.54	PC	V22502	安裝					E	V22502_E	0.0	0	0	0	0	0	0	0
1670	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""	5.54	PC	V22501	安裝	19.0		2.0	2.0	-	V22501_-	0.0	0	0	0	0	0	0	0
1671	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""	5.54	PC	V22501	安裝					A	V22501_A	0.0	0	0	0	0	0	0	0
1672	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""	5.54	PC	V22501	安裝					B	V22501_B	0.0	0	0	0	0	0	0	0
1673	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""	5.54	PC	V22501	安裝					D	V22501_D	2.0	2	-2	0	0	0	0	0
1674	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""	5.54	PC	V22501	安裝					E	V22501_E	0.0	0	0	0	0	0	0	0
1675	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""	5.54	PC	V22499	安裝	12.0		4.0	4.0	-	V22499_-	0.0	0	0	0	0	0	0	0
1676	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""	5.54	PC	V22499	安裝					A	V22499_A	2.0	2	-2	0	0	0	0	0
1677	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""	5.54	PC	V22499	安裝					B	V22499_B	0.0	0	0	0	0	0	0	0
1678	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""	5.54	PC	V22499	安裝					D	V22499_D	2.0	2	-2	0	0	0	0	0
1679	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""	5.54	PC	V22499	安裝					E	V22499_E	0.0	0	0	0	0	0	0	0
1680	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""	5.54	PC	V22498	安裝	9.0		2.0	2.0	-	V22498_-	0.0	0	0	0	0	0	0	0
1681	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""	5.54	PC	V22498	安裝					A	V22498_A	2.0	2	-2	0	0	0	0	0
1682	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""	5.54	PC	V22498	安裝					B	V22498_B	0.0	0	0	0	0	0	0	0
1683	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""	5.54	PC	V22498	安裝					D	V22498_D	0.0	0	0	0	0	0	0	0
1684	碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""	5.54	PC	V22498	安裝					E	V22498_E	0.0	0	0	0	0	0	0	0
1685	碳鋼	610	GATE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE XXS A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	5.54	PC	V223262	預製	2.0		2.0	2.0	-	V223262_-	0.0	0	0	0	0	0	0	0
1686	碳鋼	610	GATE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE XXS A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	5.54	PC	V223262	預製					A	V223262_A	0.0	0	0	0	0	0	0	0
1687	碳鋼	610	GATE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE XXS A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	5.54	PC	V223262	預製					B	V223262_B	2.0	2	-2	0	0	0	0	0
