	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	中文說明	用料時機	採購量	可領用量	合計	合計2	項目	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日	8月22日	8月24日	重組
124	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-160	 	"1"" S-160"	6.35	M	P24900	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24900_E
125	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	鋼管	預製	1818.0		840.1	829.5	-	0.0	0	0	0	0	0	0	0	0	0	P24910_-
126	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	鋼管	預製					A	547.6	606	0	606	0	0	0	0	0	0	P24910_A
127	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	鋼管	預製					B	107.1	120	0	120	0	0	0	0	0	0	P24910_B
128	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	鋼管	預製					D	174.8	192	-48	144	0	0	0	0	0	0	P24910_D
129	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24910_E
130	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	鋼管	預製	588.0		215.4	195.3	-	0.0	0	0	0	0	0	0	0	0	0	P24911_-
131	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	鋼管	預製					A	88.8	102	-102	0	0	0	0	0	0	0	P24911_A
132	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	鋼管	預製					B	53.6	60	-60	0	0	0	0	0	0	0	P24911_B
133	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	鋼管	預製					D	52.9	60	-60	0	0	0	0	0	0	0	P24911_D
134	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24911_E
135	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	鋼管	預製	6.0		0.3	0.3	-	0.0	0	0	0	0	0	0	0	0	0	P24902_-
136	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P24902_A
137	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P24902_B
138	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	鋼管	預製					D	0.3	6	-6	0	0	0	0	0	0	0	P24902_D
139	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24902_E
140	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	鋼管	預製	1452.0		346.4	346.4	-	0.0	0	0	0	0	0	0	0	0	0	P24912_-
141	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	鋼管	預製					A	0.3	0	0	0	0	0	0	0	0	0	P24912_A
142	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	鋼管	預製					B	345.1	384	-384	0	0	0	0	0	0	0	P24912_B
143	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	鋼管	預製					D	1.0	0	0	0	0	0	0	0	0	0	P24912_D
144	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24912_E
145	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	鋼管	預製	48.0		40.7	40.7	-	0.0	0	0	0	0	0	0	0	0	0	P76243_-
146	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P76243_A
147	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	鋼管	預製					B	40.7	48	-48	0	0	0	0	0	0	0	P76243_B
148	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P76243_D
149	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P76243_E
150	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	鋼管	預製	78.0		19.2	14.9	-	0.0	0	0	0	0	0	0	0	0	0	P98428_-
151	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P98428_A
152	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	鋼管	預製					B	14.9	18	-18	0	0	0	0	0	0	0	P98428_B
153	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P98428_D
154	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P98428_E
155	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	鋼管	預製	18.0		1.2	1.2	-	0.0	0	0	0	0	0	0	0	0	0	P76202_-
156	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P76202_A
157	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	鋼管	預製					B	1.2	6	-6	0	0	0	0	0	0	0	P76202_B
158	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P76202_D
159	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P76202_E
160	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	鋼管	預製	48.0		0.2	0.2	-	0.0	0	0	0	0	0	0	0	0	0	P104959_-
161	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P104959_A
162	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	鋼管	預製					B	0.2	6	-6	0	0	0	0	0	0	0	P104959_B
163	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P104959_D
164	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P104959_E
165	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	鋼管	預製	6.0		0.2	0.2	-	0.0	0	0	0	0	0	0	0	0	0	P76177_-
166	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P76177_A
167	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	鋼管	預製					B	0.2	6	-6	0	0	0	0	0	0	0	P76177_B
168	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P76177_D
169	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P76177_E
170	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	鋼管	預製	6.0		0.8	0.8	-	0.0	0	0	0	0	0	0	0	0	0	P76153_-
171	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P76153_A
172	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	鋼管	預製					B	0.8	6	-6	0	0	0	0	0	0	0	P76153_B
173	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P76153_D
174	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P76153_E
175	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	立布	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	P48804_-
176	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	立布	預製					A	0.0	0	0	0	0	0	0	0	0	0	P48804_A
177	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	立布	預製					B	0.0	0	0	0	0	0	0	0	0	0	P48804_B
178	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	立布	預製					D	1.0	1	0	1	0	0	0	0	0	0	P48804_D
179	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	立布	預製					E	0.0	0	0	0	0	0	0	0	0	0	P48804_E
180	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	立布	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	P38041_-
181	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	立布	預製					A	1.0	1	0	1	0	0	0	0	0	0	P38041_A
182	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	立布	預製					B	0.0	0	0	0	0	0	0	0	0	0	P38041_B
183	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	立布	預製					D	0.0	0	0	0	0	0	0	0	0	0	P38041_D
184	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	立布	預製					E	0.0	0	0	0	0	0	0	0	0	0	P38041_E
185	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	立布	預製	95.0		37.0	36.0	-	0.0	0	0	0	0	0	0	0	0	0	P08425_-
186	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	立布	預製					A	13.0	13	1	14	0	0	0	0	0	0	P08425_A
187	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	立布	預製					B	3.0	3	0	3	0	0	0	0	0	0	P08425_B
188	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	立布	預製					D	20.0	20	0	20	0	0	0	0	0	0	P08425_D
189	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	立布	預製					E	0.0	0	0	0	0	0	0	0	0	0	P08425_E
190	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	立布	預製	6.0		5.0	5.0	-	0.0	0	0	0	0	0	0	0	0	0	P55325_-
191	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	立布	預製					A	0.0	0	0	0	0	0	0	0	0	0	P55325_A
192	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	立布	預製					B	5.0	5	0	5	0	0	0	0	0	0	P55325_B
193	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	立布	預製					D	0.0	0	0	0	0	0	0	0	0	0	P55325_D
194	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	立布	預製					E	0.0	0	0	0	0	0	0	0	0	0	P55325_E
195	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	彎頭(45度)	預製	17.0		7.0	7.0	-	0.0	0	0	0	0	0	0	0	0	0	N00369_-
196	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	彎頭(45度)	預製					A	7.0	7	0	7	0	0	0	0	0	0	N00369_A
197	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N00369_B
198	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	彎頭(45度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N00369_D
199	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N00369_E
200	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	彎頭(45度)	預製	48.0		22.0	22.0	-	0.0	0	0	0	0	0	0	0	0	0	N00368_-
201	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	彎頭(45度)	預製					A	13.0	13	0	13	0	0	0	0	0	0	N00368_A
202	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	彎頭(45度)	預製					B	6.0	6	0	6	0	0	0	0	0	0	N00368_B
203	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	彎頭(45度)	預製					D	3.0	3	0	3	0	0	0	0	0	0	N00368_D
204	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N00368_E
205	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	彎頭(45度)	預製	4.0		3.0	3.0	-	0.0	0	0	0	0	0	0	0	0	0	N00367_-
206	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	彎頭(45度)	預製					A	1.0	1	0	1	0	0	0	0	0	0	N00367_A
207	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N00367_B
208	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	彎頭(45度)	預製					D	2.0	2	-1	1	0	0	0	0	0	0	N00367_D
209	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N00367_E
210	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	彎頭(45度)	預製	20.0		3.0	3.0	-	0.0	0	0	0	0	0	0	0	0	0	N00366_-
211	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N00366_A
212	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N00366_B
213	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	彎頭(45度)	預製					D	3.0	3	0	3	0	0	0	0	0	0	N00366_D
214	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N00366_E
215	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	彎頭(45度)	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	N195579_-
216	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N195579_A
217	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	彎頭(45度)	預製					B	1.0	1	0	1	0	0	0	0	0	0	N195579_B
218	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	彎頭(45度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N195579_D
219	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N195579_E
220	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	彎頭(45度)	預製	6.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	0	N03198_-
221	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N03198_A
222	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N03198_B
223	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	彎頭(45度)	預製					D	4.0	4	-3	0	0	0	0	1	0	0	N03198_D
224	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N03198_E
225	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	彎頭(45度)	預製	12.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	0	N03235_-
226	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	彎頭(45度)	預製					A	0.0	0	0	0	0	2	0	0	0	0	N03235_A
227	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	彎頭(45度)	預製					B	2.0	2	0	0	0	1	0	0	0	0	N03235_B
228	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	彎頭(45度)	預製					D	2.0	2	0	0	0	0	0	1	0	0	N03235_D
229	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N03235_E
230	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	彎頭(45度)	預製	8.0		5.0	5.0	-	0.0	0	0	0	0	0	0	0	0	3	N03237_-
231	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	彎頭(45度)	預製					A	2.0	2	-2	0	0	0	0	0	0	0	N03237_A
232	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	彎頭(45度)	預製					B	3.0	3	0	0	0	0	0	0	0	0	N03237_B
233	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	彎頭(45度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N03237_D
234	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N03237_E
235	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	彎頭(45度)	預製	11.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	0	N03238_-
236	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N03238_A
237	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	彎頭(45度)	預製					B	0.0	0	0	0	0	4	0	0	0	0	N03238_B
238	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	彎頭(45度)	預製					D	4.0	4	0	0	0	0	0	0	0	0	N03238_D
239	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N03238_E
240	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	彎頭(45度)	預製	17.0		7.0	7.0	-	17.0	17	-15	2	0	0	0	0	0	0	N03204N03234_-
241	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	彎頭(45度)	預製					A	5.0	5	0	5	0	0	0	0	0	0	N03204N03234_A
242	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	彎頭(45度)	預製					B	2.0	2	-2	0	0	0	0	0	0	0	N03204N03234_B
243	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	彎頭(45度)	預製					D		0	0	0	0	0	0	0	0	0	N03204N03234_D
244	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	彎頭(45度)	預製					E		0	0	0	0	0	0	0	0	0	N03204N03234_E
245	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	彎頭(45度)	預製	2.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	N48090_-
246	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N48090_A
247	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N48090_B
