管線材質,ORDER_SEQ,品名,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,用料時機,採購量,可領用量,合計,合計2,項目,重組,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,PC,F70343,預製,,,,,E,F70343_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,F59521,預製,6,,4,4,-,F59521_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,F59521,預製,,,,,A,F59521_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,F59521,預製,,,,,B,F59521_B,4,4,-4,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,F59521,預製,,,,,D,F59521_D,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,F59521,預製,,,,,E,F59521_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,3, ,S-160, ,"3"" S-160",11.13,PC,F108500,預製,1,,1,1,-,F108500_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,3, ,S-160, ,"3"" S-160",11.13,PC,F108500,預製,,,,,A,F108500_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,3, ,S-160, ,"3"" S-160",11.13,PC,F108500,預製,,,,,B,F108500_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,3, ,S-160, ,"3"" S-160",11.13,PC,F108500,預製,,,,,D,F108500_D,1,1,-1,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,3, ,S-160, ,"3"" S-160",11.13,PC,F108500,預製,,,,,E,F108500_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,F108430,預製,2,,1,1,-,F108430_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,F108430,預製,,,,,A,F108430_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,F108430,預製,,,,,B,F108430_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,F108430,預製,,,,,D,F108430_D,1,1,-1,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,F108430,預製,,,,,E,F108430_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1.5, ,S-160, ,"1-1/2"" S-160",7.14,PC,F108390,預製,1,,1,1,-,F108390_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1.5, ,S-160, ,"1-1/2"" S-160",7.14,PC,F108390,預製,,,,,A,F108390_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1.5, ,S-160, ,"1-1/2"" S-160",7.14,PC,F108390,預製,,,,,B,F108390_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1.5, ,S-160, ,"1-1/2"" S-160",7.14,PC,F108390,預製,,,,,D,F108390_D,1,1,-1,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1.5, ,S-160, ,"1-1/2"" S-160",7.14,PC,F108390,預製,,,,,E,F108390_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,F108291,預製,35,,24,24,-,F108291_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,F108291,預製,,,,,A,F108291_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,F108291,預製,,,,,B,F108291_B,1,1,-1,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,F108291,預製,,,,,D,F108291_D,23,23,-2,0,0,0,0,21
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,F108291,預製,,,,,E,F108291_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,F108253,預製,26,,6,6,-,F108253_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,F108253,預製,,,,,A,F108253_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,F108253,預製,,,,,B,F108253_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,F108253,預製,,,,,D,F108253_D,6,6,-6,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,F108253,預製,,,,,E,F108253_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.5, ,S-160, ,"1/2"" S-160",4.78,PC,F108219,預製,133,,22,22,-,F108219_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.5, ,S-160, ,"1/2"" S-160",4.78,PC,F108219,預製,,,,,A,F108219_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.5, ,S-160, ,"1/2"" S-160",4.78,PC,F108219,預製,,,,,B,F108219_B,12,12,-12,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.5, ,S-160, ,"1/2"" S-160",4.78,PC,F108219,預製,,,,,D,F108219_D,10,10,-10,0,0,0,0,0
碳鋼,415,WN FLANGE CL2500 RJ CS A105  ASME  NACE,0.5, ,S-160, ,"1/2"" S-160",4.78,PC,F108219,預製,,,,,E,F108219_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,8, ,S-40, ,"8"" S-40",8.18,PC,F05076,預製,24,,15,15,-,F05076_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,8, ,S-40, ,"8"" S-40",8.18,PC,F05076,預製,,,,,A,F05076_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,8, ,S-40, ,"8"" S-40",8.18,PC,F05076,預製,,,,,B,F05076_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,8, ,S-40, ,"8"" S-40",8.18,PC,F05076,預製,,,,,D,F05076_D,15,15,-15,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,8, ,S-40, ,"8"" S-40",8.18,PC,F05076,預製,,,,,E,F05076_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,F05075,預製,18,,10,10,-,F05075_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,F05075,預製,,,,,A,F05075_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,F05075,預製,,,,,B,F05075_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,F05075,預製,,,,,D,F05075_D,10,10,-1,0,0,0,0,9
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,F05075,預製,,,,,E,F05075_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,F05073,預製,28,,15,15,-,F05073_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,F05073,預製,,,,,A,F05073_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,F05073,預製,,,,,B,F05073_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,F05073,預製,,,,,D,F05073_D,15,15,-6,2,0,0,0,7
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,F05073,預製,,,,,E,F05073_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,F05072,預製,49,,41,41,-,F05072_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,F05072,預製,,,,,A,F05072_A,10,10,0,10,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,F05072,預製,,,,,B,F05072_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,F05072,預製,,,,,D,F05072_D,31,31,-16,5,0,0,0,10
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,F05072,預製,,,,,E,F05072_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F05089,預製,135,,10,10,-,F05089_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F05089,預製,,,,,A,F05089_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F05089,預製,,,,,B,F05089_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F05089,預製,,,,,D,F05089_D,10,10,-7,0,0,0,0,3
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F05089,預製,,,,,E,F05089_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,3, ,S-40, ,"3"" S-40",5.49,PC,F127317,預製,4,,2,2,-,F127317_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,3, ,S-40, ,"3"" S-40",5.49,PC,F127317,預製,,,,,A,F127317_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,3, ,S-40, ,"3"" S-40",5.49,PC,F127317,預製,,,,,B,F127317_B,2,2,-2,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,3, ,S-40, ,"3"" S-40",5.49,PC,F127317,預製,,,,,D,F127317_D,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,3, ,S-40, ,"3"" S-40",5.49,PC,F127317,預製,,,,,E,F127317_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,F61015,預製,6,,2,2,-,F61015_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,F61015,預製,,,,,A,F61015_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,F61015,預製,,,,,B,F61015_B,2,2,-2,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,F61015,預製,,,,,D,F61015_D,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL300 RF CS A105  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,F61015,預製,,,,,E,F61015_E,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL600 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F02962,預製,1,,1,1,-,F02962_-,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL600 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F02962,預製,,,,,A,F02962_A,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL600 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F02962,預製,,,,,B,F02962_B,0,0,0,0,0,0,0,0
碳鋼,415,WN FLANGE CL600 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F02962,預製,,,,,D,F02962_D,1,1,0,0,0,0,0,1
碳鋼,415,WN FLANGE CL600 RF CS A105  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,F02962,預製,,,,,E,F02962_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL1500 RJ CS A105 W/ 3/4"" SW TAPS ASME  NACE",2, ,S-160, ,"2"" S-160",8.74,PAIR,F199064,預製,8,,4,4,-,F199064_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL1500 RJ CS A105 W/ 3/4"" SW TAPS ASME  NACE",2, ,S-160, ,"2"" S-160",8.74,PAIR,F199064,預製,,,,,A,F199064_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL1500 RJ CS A105 W/ 3/4"" SW TAPS ASME  NACE",2, ,S-160, ,"2"" S-160",8.74,PAIR,F199064,預製,,,,,B,F199064_B,4,4,-4,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL1500 RJ CS A105 W/ 3/4"" SW TAPS ASME  NACE",2, ,S-160, ,"2"" S-160",8.74,PAIR,F199064,預製,,,,,D,F199064_D,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL1500 RJ CS A105 W/ 3/4"" SW TAPS ASME  NACE",2, ,S-160, ,"2"" S-160",8.74,PAIR,F199064,預製,,,,,E,F199064_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL2500 RJ CS A105 W/ 1/2"" SW TAPS ASME  NACE(IMPACT TEST at -1 DEG. C)",8, ,S-140, ,"8"" S-140",20.62,PAIR,F140280,預製,1,,1,1,-,F140280_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL2500 RJ CS A105 W/ 1/2"" SW TAPS ASME  NACE(IMPACT TEST at -1 DEG. C)",8, ,S-140, ,"8"" S-140",20.62,PAIR,F140280,預製,,,,,A,F140280_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL2500 RJ CS A105 W/ 1/2"" SW TAPS ASME  NACE(IMPACT TEST at -1 DEG. C)",8, ,S-140, ,"8"" S-140",20.62,PAIR,F140280,預製,,,,,B,F140280_B,1,1,-1,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL2500 RJ CS A105 W/ 1/2"" SW TAPS ASME  NACE(IMPACT TEST at -1 DEG. C)",8, ,S-140, ,"8"" S-140",20.62,PAIR,F140280,預製,,,,,D,F140280_D,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL2500 RJ CS A105 W/ 1/2"" SW TAPS ASME  NACE(IMPACT TEST at -1 DEG. C)",8, ,S-140, ,"8"" S-140",20.62,PAIR,F140280,預製,,,,,E,F140280_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",8, ,S-80, ,"8"" S-80",12.7,PAIR,F02622,預製,1,,1,1,-,F02622_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",8, ,S-80, ,"8"" S-80",12.7,PAIR,F02622,預製,,,,,A,F02622_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",8, ,S-80, ,"8"" S-80",12.7,PAIR,F02622,預製,,,,,B,F02622_B,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",8, ,S-80, ,"8"" S-80",12.7,PAIR,F02622,預製,,,,,D,F02622_D,1,1,0,0,0,0,0,1
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",8, ,S-80, ,"8"" S-80",12.7,PAIR,F02622,預製,,,,,E,F02622_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",6, ,S-40, ,"6"" S-40",7.11,PAIR,F02652,預製,2,,2,2,-,F02652_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",6, ,S-40, ,"6"" S-40",7.11,PAIR,F02652,預製,,,,,A,F02652_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",6, ,S-40, ,"6"" S-40",7.11,PAIR,F02652,預製,,,,,B,F02652_B,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",6, ,S-40, ,"6"" S-40",7.11,PAIR,F02652,預製,,,,,D,F02652_D,2,2,-2,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",6, ,S-40, ,"6"" S-40",7.11,PAIR,F02652,預製,,,,,E,F02652_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",4, ,S-40, ,"4"" S-40",6.02,PAIR,F02654,預製,1,,1,1,-,F02654_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",4, ,S-40, ,"4"" S-40",6.02,PAIR,F02654,預製,,,,,A,F02654_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",4, ,S-40, ,"4"" S-40",6.02,PAIR,F02654,預製,,,,,B,F02654_B,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",4, ,S-40, ,"4"" S-40",6.02,PAIR,F02654,預製,,,,,D,F02654_D,1,1,-1,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",4, ,S-40, ,"4"" S-40",6.02,PAIR,F02654,預製,,,,,E,F02654_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",3, ,S-40, ,"3"" S-40",5.49,PAIR,F02655,預製,2,,2,2,-,F02655_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",3, ,S-40, ,"3"" S-40",5.49,PAIR,F02655,預製,,,,,A,F02655_A,1,1,0,1,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",3, ,S-40, ,"3"" S-40",5.49,PAIR,F02655,預製,,,,,B,F02655_B,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",3, ,S-40, ,"3"" S-40",5.49,PAIR,F02655,預製,,,,,D,F02655_D,1,1,0,0,0,0,0,1
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME   ",3, ,S-40, ,"3"" S-40",5.49,PAIR,F02655,預製,,,,,E,F02655_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",4, ,S-40, ,"4"" S-40",6.02,PAIR,F129389,預製,2,,1,1,-,F129389_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",4, ,S-40, ,"4"" S-40",6.02,PAIR,F129389,預製,,,,,A,F129389_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",4, ,S-40, ,"4"" S-40",6.02,PAIR,F129389,預製,,,,,B,F129389_B,1,1,-1,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",4, ,S-40, ,"4"" S-40",6.02,PAIR,F129389,預製,,,,,D,F129389_D,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",4, ,S-40, ,"4"" S-40",6.02,PAIR,F129389,預製,,,,,E,F129389_E,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",2, ,S-80, ,"2"" S-80",5.54,PAIR,F61903,預製,3,,1,1,-,F61903_-,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",2, ,S-80, ,"2"" S-80",5.54,PAIR,F61903,預製,,,,,A,F61903_A,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",2, ,S-80, ,"2"" S-80",5.54,PAIR,F61903,預製,,,,,B,F61903_B,1,1,-1,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",2, ,S-80, ,"2"" S-80",5.54,PAIR,F61903,預製,,,,,D,F61903_D,0,0,0,0,0,0,0,0
碳鋼,453,"ORIFICE WN FLANGE CL300 RF CS A105 W/ 1/2"" FNPT TAPS ASME  NACE",2, ,S-80, ,"2"" S-80",5.54,PAIR,F61903,預製,,,,,E,F61903_E,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,1, , , ,"1""",5.54,PC,G03400,安裝,12,,4,4,-,G03400_-,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,1, , , ,"1""",5.54,PC,G03400,安裝,,,,,A,G03400_A,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,1, , , ,"1""",5.54,PC,G03400,安裝,,,,,B,G03400_B,1,1,-1,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,1, , , ,"1""",5.54,PC,G03400,安裝,,,,,D,G03400_D,3,3,-3,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,1, , , ,"1""",5.54,PC,G03400,安裝,,,,,E,G03400_E,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,0.75, , , ,"3/4""",5.54,PC,G03399,安裝,6,,1,1,-,G03399_-,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,0.75, , , ,"3/4""",5.54,PC,G03399,安裝,,,,,A,G03399_A,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,0.75, , , ,"3/4""",5.54,PC,G03399,安裝,,,,,B,G03399_B,1,1,-1,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,0.75, , , ,"3/4""",5.54,PC,G03399,安裝,,,,,D,G03399_D,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD   ,0.75, , , ,"3/4""",5.54,PC,G03399,安裝,,,,,E,G03399_E,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,2, , , ,"2""",5.54,PC,G200516,安裝,1,,1,1,-,G200516_-,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,2, , , ,"2""",5.54,PC,G200516,安裝,,,,,A,G200516_A,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,2, , , ,"2""",5.54,PC,G200516,安裝,,,,,B,G200516_B,1,1,-1,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,2, , , ,"2""",5.54,PC,G200516,安裝,,,,,D,G200516_D,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,2, , , ,"2""",5.54,PC,G200516,安裝,,,,,E,G200516_E,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,1, , , ,"1""",5.54,PC,G200513,安裝,9,,8,8,-,G200513_-,0,0,0,0,0,0,0,0
碳鋼,462,SPECTACLE BLIND CL150 RF CS A516-70  JOB STD  NACE,1, , , ,"1""",5.54,PC,G200513,安裝,,,,,A,G200513_A,0,0,0,0,0,0,0,0
