管線材質,ORDER_SEQ,Short_desc,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,中文說明,用料時機,採購量,可領用量,合計,合計2,項目,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日,8月22日,8月24日,重組
碳鋼,999,"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01D,蒸氣環,安裝??,,,,,D,1,1,-1,0,0,0,0,0,0,0,SR-01D_D
碳鋼,999,"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01D,蒸氣環,安裝??,,,,,E,0,0,0,0,0,0,0,0,0,0,SR-01D_E
碳鋼,999,"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01C,蒸氣環,安裝??,0,,5,5,-,0,0,0,0,0,0,0,0,0,0,SR-01C_-
碳鋼,999,"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01C,蒸氣環,安裝??,,,,,A,0,0,0,0,0,0,0,0,0,0,SR-01C_A
碳鋼,999,"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01C,蒸氣環,安裝??,,,,,B,1,1,-1,0,0,0,0,0,0,0,SR-01C_B
碳鋼,999,"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01C,蒸氣環,安裝??,,,,,D,4,4,-4,0,0,0,0,0,0,0,SR-01C_D
碳鋼,999,"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01C,蒸氣環,安裝??,,,,,E,0,0,0,0,0,0,0,0,0,0,SR-01C_E
碳鋼,999,"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01B,蒸氣環,安裝??,0,,3,3,-,0,0,0,0,0,0,0,0,0,0,SR-01B_-
碳鋼,999,"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01B,蒸氣環,安裝??,,,,,A,0,0,0,0,0,0,0,0,0,0,SR-01B_A
碳鋼,999,"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01B,蒸氣環,安裝??,,,,,B,0,0,0,0,0,0,0,0,0,0,SR-01B_B
碳鋼,999,"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01B,蒸氣環,安裝??,,,,,D,3,3,-3,0,0,0,0,0,0,0,SR-01B_D
碳鋼,999,"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01B,蒸氣環,安裝??,,,,,E,0,0,0,0,0,0,0,0,0,0,SR-01B_E
碳鋼,999,"STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01A,蒸氣環,安裝??,0,,3,3,-,0,0,0,0,0,0,0,0,0,0,SR-01A_-
碳鋼,999,"STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01A,蒸氣環,安裝??,,,,,A,0,0,0,0,0,0,0,0,0,0,SR-01A_A
碳鋼,999,"STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01A,蒸氣環,安裝??,,,,,B,0,0,0,0,0,0,0,0,0,0,SR-01A_B
碳鋼,999,"STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01A,蒸氣環,安裝??,,,,,D,3,3,-3,0,0,0,0,0,0,0,SR-01A_D
碳鋼,999,"STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)", , , , ,"2"" S-160",8.74,PC,SR-01A,蒸氣環,安裝??,,,,,E,0,0,0,0,0,0,0,0,0,0,SR-01A_E
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,M,P30718,鋼管,預製,60,,53.9,53.9,-,0,0,0,0,0,0,0,0,0,0,P30718_-
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,M,P30718,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P30718_A
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,M,P30718,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P30718_B
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,M,P30718,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P30718_D
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,M,P30718,鋼管,預製,,,,,E,53.9,60,0,0,0,0,0,60,0,0,P30718_E
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,4, ,S-40, ,"4"" S-40",6.02,M,P30719,鋼管,預製,18,,17.1,17.1,-,0,0,0,0,0,0,0,0,0,0,P30719_-
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,4, ,S-40, ,"4"" S-40",6.02,M,P30719,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P30719_A
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,4, ,S-40, ,"4"" S-40",6.02,M,P30719,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P30719_B
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,4, ,S-40, ,"4"" S-40",6.02,M,P30719,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P30719_D
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,4, ,S-40, ,"4"" S-40",6.02,M,P30719,鋼管,預製,,,,,E,17.1,24,-6,0,0,0,0,18,0,0,P30719_E
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,M,P30720,鋼管,預製,36,,20.8,20.8,-,0,0,0,0,0,0,0,0,0,0,P30720_-
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,M,P30720,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P30720_A
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,M,P30720,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P30720_B
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,M,P30720,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P30720_D
鍍鋅鋼,102,PIPE ERW BE CS A53-B GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,M,P30720,鋼管,預製,,,,,E,20.8,24,12,0,0,0,0,36,0,0,P30720_E
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,2, ,S-80, ,"2"" S-80",5.54,M,P25235,鋼管,預製,108,,1.3,73.3,-,0,0,0,0,0,0,0,0,0,0,P25235_-
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,2, ,S-80, ,"2"" S-80",5.54,M,P25235,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P25235_A
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,2, ,S-80, ,"2"" S-80",5.54,M,P25235,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P25235_B
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,2, ,S-80, ,"2"" S-80",5.54,M,P25235,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P25235_D
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,2, ,S-80, ,"2"" S-80",5.54,M,P25235,鋼管,預製,,,,,E,73.3,84,-84,0,0,0,0,0,0,0,P25235_E
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P25234,鋼管,預製,366,,33.2,330.2,-,0,0,0,0,0,0,0,0,0,0,P25234_-
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P25234,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P25234_A
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P25234,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P25234_B
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P25234,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P25234_D
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P25234,鋼管,預製,,,,,E,330.2,366,-366,0,0,0,0,0,0,0,P25234_E
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P25231,鋼管,預製,480,,131.1,423.3,-,0,0,0,0,0,0,0,0,0,0,P25231_-
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P25231,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P25231_A
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P25231,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P25231_B
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P25231,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P25231_D
鍍鋅鋼,102,PIPE SMLS MNPT CS A106-B GA  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P25231,鋼管,預製,,,,,E,423.3,468,-468,0,0,0,0,0,0,0,P25231_E
鍍鋅鋼,301,45 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",3.73,PC,N02846,彎頭(45度),預製,5,,5,5,-,0,0,0,0,0,0,0,0,0,0,N02846_-
鍍鋅鋼,301,45 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",3.73,PC,N02846,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N02846_A
鍍鋅鋼,301,45 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",3.73,PC,N02846,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N02846_B
鍍鋅鋼,301,45 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",3.73,PC,N02846,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N02846_D
鍍鋅鋼,301,45 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",3.73,PC,N02846,彎頭(45度),預製,,,,,E,5,5,0,5,0,0,0,0,0,0,N02846_E
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N66883,彎頭(45度),預製,5,,5,5,-,0,0,0,0,0,0,0,0,0,0,N66883_-
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N66883,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N66883_A
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N66883,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N66883_B
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N66883,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N66883_D
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N66883,彎頭(45度),預製,,,,,E,5,5,-5,0,0,0,0,0,0,0,N66883_E
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N66830,彎頭(45度),預製,2,,1,1,-,0,0,0,0,0,0,0,0,0,0,N66830_-
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N66830,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N66830_A
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N66830,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N66830_B
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N66830,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N66830_D
鍍鋅鋼,301,45 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N66830,彎頭(45度),預製,,,,,E,1,1,-1,0,0,0,0,0,0,0,N66830_E
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,N04225,彎頭(90度),預製,8,,7,7,-,0,0,0,0,0,0,0,0,0,0,N04225_-
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,N04225,彎頭(90度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N04225_A
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,N04225,彎頭(90度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N04225_B
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,N04225,彎頭(90度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N04225_D
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,N04225,彎頭(90度),預製,,,,,E,7,7,-5,2,0,0,0,0,0,0,N04225_E
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,N04221,彎頭(90度),預製,22,,17,22,-,0,0,0,0,0,0,0,0,0,0,N04221_-
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,N04221,彎頭(90度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N04221_A
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,N04221,彎頭(90度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N04221_B
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,N04221,彎頭(90度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N04221_D
鍍鋅鋼,303,90 ELBOW CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,N04221,彎頭(90度),預製,,,,,E,22,22,-5,17,0,0,0,0,0,0,N04221_E
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N67254,彎頭(90度),預製,6,,6,6,-,0,0,0,0,0,0,0,0,0,0,N67254_-
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N67254,彎頭(90度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N67254_A
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N67254,彎頭(90度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N67254_B
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N67254,彎頭(90度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N67254_D
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N67254,彎頭(90度),預製,,,,,E,6,6,-6,0,0,0,0,0,0,0,N67254_E
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N67199,彎頭(90度),預製,5,,5,5,-,0,0,0,0,0,0,0,0,0,0,N67199_-
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N67199,彎頭(90度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N67199_A
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N67199,彎頭(90度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N67199_B
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N67199,彎頭(90度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N67199_D
鍍鋅鋼,303,90 ELBOW WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N67199,彎頭(90度),預製,,,,,E,5,5,-5,0,0,0,0,0,0,0,N67199_E
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,S06615,三通+OLET,預製,4,,4,4,-,0,0,0,0,0,0,0,0,0,0,S06615_-
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,S06615,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S06615_A
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,S06615,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S06615_B
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,S06615,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S06615_D
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,1.5, , , ,"1-1/2""",5.49,PC,S06615,三通+OLET,預製,,,,,E,4,4,0,4,0,0,0,0,0,0,S06615_E
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,S06611,三通+OLET,預製,97,,32,97,-,0,0,0,0,0,0,0,0,0,0,S06611_-
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,S06611,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S06611_A
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,S06611,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S06611_B
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,S06611,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S06611_D
鍍鋅鋼,311,TEE CL3000 FNPT CS A105 GA  ASME   ,0.5, , , ,"1/2""",5.49,PC,S06611,三通+OLET,預製,,,,,E,97,97,-65,32,0,0,0,0,0,0,S06611_E
鍍鋅鋼,311,TEE WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,S193387,三通+OLET,預製,20,,19,19,-,0,0,0,0,0,0,0,0,0,0,S193387_-
鍍鋅鋼,311,TEE WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,S193387,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S193387_A
鍍鋅鋼,311,TEE WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,S193387,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S193387_B
鍍鋅鋼,311,TEE WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,S193387,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S193387_D
鍍鋅鋼,311,TEE WELDED BW CS A234-WPB GA  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,S193387,三通+OLET,預製,,,,,E,19,19,-19,0,0,0,0,0,0,0,S193387_E
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,2,1.5, , ,"2"" X 1-1/2""",5.49,PC,R24485,三通+OLET,預製,3,,2,2,-,0,0,0,0,0,0,0,0,0,0,R24485_-
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,2,1.5, , ,"2"" X 1-1/2""",5.49,PC,R24485,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R24485_A
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,2,1.5, , ,"2"" X 1-1/2""",5.49,PC,R24485,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R24485_B
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,2,1.5, , ,"2"" X 1-1/2""",5.49,PC,R24485,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R24485_D
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,2,1.5, , ,"2"" X 1-1/2""",5.49,PC,R24485,三通+OLET,預製,,,,,E,2,2,0,2,0,0,0,0,0,0,R24485_E
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,1.5,0.5, , ,"1-1/2"" X 1/2""",5.49,PC,R24478,三通+OLET,預製,84,,8,80,-,0,0,0,0,0,0,0,0,0,0,R24478_-
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,1.5,0.5, , ,"1-1/2"" X 1/2""",5.49,PC,R24478,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R24478_A
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,1.5,0.5, , ,"1-1/2"" X 1/2""",5.49,PC,R24478,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R24478_B
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,1.5,0.5, , ,"1-1/2"" X 1/2""",5.49,PC,R24478,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R24478_D
鍍鋅鋼,312,REDU. TEE CL3000 FNPT CS A105 GA  ASME   ,1.5,0.5, , ,"1-1/2"" X 1/2""",5.49,PC,R24478,三通+OLET,預製,,,,,E,80,80,-72,8,0,0,0,0,0,0,R24478_E
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,6,3,S-40,S-40,"6"" S-40 X 3"" S-40",5.49,PC,R4409611,三通+OLET,預製,9,,9,9,-,0,0,0,0,0,0,0,0,0,0,R4409611_-
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,6,3,S-40,S-40,"6"" S-40 X 3"" S-40",5.49,PC,R4409611,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R4409611_A
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,6,3,S-40,S-40,"6"" S-40 X 3"" S-40",5.49,PC,R4409611,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R4409611_B
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,6,3,S-40,S-40,"6"" S-40 X 3"" S-40",5.49,PC,R4409611,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R4409611_D
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,6,3,S-40,S-40,"6"" S-40 X 3"" S-40",5.49,PC,R4409611,三通+OLET,預製,,,,,E,9,9,-9,0,0,0,0,0,0,0,R4409611_E
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,4,3,S-40,S-40,"4"" S-40 X 3"" S-40",5.49,PC,R4409478,三通+OLET,預製,6,,6,6,-,0,0,0,0,0,0,0,0,0,0,R4409478_-
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,4,3,S-40,S-40,"4"" S-40 X 3"" S-40",5.49,PC,R4409478,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R4409478_A
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,4,3,S-40,S-40,"4"" S-40 X 3"" S-40",5.49,PC,R4409478,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R4409478_B
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,4,3,S-40,S-40,"4"" S-40 X 3"" S-40",5.49,PC,R4409478,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R4409478_D
鍍鋅鋼,312,REDU. TEE WELDED BW CS A234-WPB GA  ASME   ,4,3,S-40,S-40,"4"" S-40 X 3"" S-40",5.49,PC,R4409478,三通+OLET,預製,,,,,E,6,6,-6,0,0,0,0,0,0,0,R4409478_E
鍍鋅鋼,351,FULL COUPLING CL3000 FNPT CS A105 GA  ASME ,1.5, , , ,"2""",5.49,PC,S05598,全接頭,預製,42,,0,36,-,0,0,0,0,0,0,0,0,0,0,S05598_-
鍍鋅鋼,351,FULL COUPLING CL3000 FNPT CS A105 GA  ASME ,1.5, , , ,"2""",5.49,PC,S05598,全接頭,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S05598_A
鍍鋅鋼,351,FULL COUPLING CL3000 FNPT CS A105 GA  ASME ,1.5, , , ,"2""",5.49,PC,S05598,全接頭,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S05598_B
鍍鋅鋼,351,FULL COUPLING CL3000 FNPT CS A105 GA  ASME ,1.5, , , ,"2""",5.49,PC,S05598,全接頭,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S05598_D
